"autonomy_in_choice","autonomy_within_digital_context","digital_literacy","individual_growth","risk_awareness","regulation_of_negative_emotions","regulation_of_aggressive_impulses","support_seeking","respect_towards_others","digital_citizenship","Fuzzy_indicator"
1.47647995197416,0.247010948426121,-0.273533433993441,-0.428694190364059,-1.08838891585982,1.31315203831126,-0.913332373779609,1.00161980649362,1.22933590710293,-0.656592660746268,3.99615438609562e-09
-0.228999358297367,1.10058177197126,1.57443205642821,-0.525433124717742,-0.286827029670235,0.122921491014976,-0.668925140319844,-1.38263791230408,-0.135995546056235,1.33713630232522,2.95776853359451e-09
-1.11619314091336,1.30508311511229,1.55716135091026,0.151739415758041,1.47484744547171,1.08028084427503,1.74023187521213,0.0153261458398973,0.563736823687836,0.121661188873744,1.06713552723607e-08
0.244744894555834,-0.864409394731615,-1.51702423128652,-1.24657790808156,0.426651132762251,-0.420444628402895,1.28633272735828,1.63627833595776,-0.1103955813095,0.733770958237799,2.8112595291288e-09
-0.228999358297367,-0.0819694731485693,1.57443205642821,-0.296777461699945,1.18417115707329,1.04578140812152,0.788789430672326,-1.19395564678771,1.3573357308366,-0.219371396914801,5.68919637938096e-09
1.32143637831311,1.06501632099021,-0.757113188496304,-0.0593273501045407,-0.965071702599883,-0.00645139456070755,0.387263261416998,0.169702544898741,-1.14292749276112,-1.00636967181144,1.96566962793322e-09
-0.409883527568589,-0.588777149628497,-1.26659900127611,1.62920677679611,0.849453006796317,0.0797971958230815,-0.930790033312449,0.461302409787668,-0.733328056813368,-0.822736741002227,1.73930453949077e-09
1.02857629473113,1.26062630138598,0.797250308120041,-0.877211067822045,-1.28217310812543,0.122921491014976,-0.730026948684785,-1.51128491151978,1.10133608336925,-1.23372472900381,2.02463514121089e-09
0.451469659437231,0.282576399407168,0.926780599504737,1.51487894528721,-0.45418610480872,-0.636066104362367,-0.389602587794398,0.324078943957585,1.58773541355721,-1.73215696977168,3.75804530595764e-09
0.0466336615444954,-0.0819694731485693,0.54682507810963,-1.65112254265151,-1.47595730039105,-1.55030116243053,-0.0666358864368517,1.46474900367015,-0.229862083460927,-1.38237995870651,1.14233486592986e-09
0.770170338629384,-1.51347887513573,-0.144003142608745,-1.03551114221898,1.739098616743,-1.73142320223649,0.265059644687115,0.246890744428163,0.376003748878451,-0.875203292662003,1.8101311253709e-09
-0.633835356190103,1.2784090268765,-1.65518987543019,-0.806855479201184,1.58054791398022,1.53739837330911,-0.49434854499144,0.692867008375934,-1.62932682294907,0.462693774662289,3.01454806922928e-09
-1.33153143766482,-1.05112801238211,-0.135367789849765,-1.58956140260826,1.58054791398022,-1.17080736474186,-1.23629907513715,0.872972807277918,-0.255462048207661,1.02233699236657,1.44238009600237e-09
0.038020129674437,-0.944431659438973,0.339576611894117,0.679406330414495,-0.876987978842786,0.442041275434995,-1.58545226579396,-1.62277897750672,1.57066877039272,0.480182625215548,1.98291248365464e-09
-1.65023211685697,-0.108643561384355,-1.08525659333753,-0.710116544847501,-1.69616660978379,0.709411905624741,1.30379038689112,-0.533567717480436,1.0330695107113,1.25843647483556,2.10512878292481e-09
-0.633835356190103,0.878297703339715,-1.24069294299917,0.855295301966646,-0.357294008675913,-0.549817513978578,-1.65528290392532,-1.62277897750672,1.39146901716558,-0.0794605924887312,1.43660500669371e-09
1.157779272782,0.0425096052850972,1.11675836020229,-0.0857106958373633,1.68624838248874,-1.68829890704459,0.919721877168629,-1.27114384631713,0.418670356789675,0.0429613613840799,4.02888215262064e-09
-1.03005782221278,-0.250905365308545,-0.739842482978344,-1.32572794528003,-0.75367076558285,-0.601566668208852,-0.904603544013189,0.598525875617752,-1.37332717548172,-0.123182718871878,6.86706152941315e-10
-1.02144429034272,0.656013634708167,0.253223084304321,-0.050532901526933,0.567585090773606,-1.20530680089537,1.23395974875975,-0.0104032540032432,-0.793061307889081,1.10978124513286,2.73370467086251e-09
-0.332361740738066,-1.71798021827676,-1.56020099508142,1.1455121050277,-1.24693961862259,0.48516557062689,1.54819762035088,-1.33975557923218,1.30613580134313,1.59946906062411,3.0035356235578e-09
0.778783870499442,-0.606559875119021,0.477742256037793,-1.31693349670242,1.78314047862155,-0.360070615134242,1.47836698221952,0.221161344585022,0.273603889891514,-0.516681856320199,3.98556054923541e-09
-0.366815868218299,1.59849808570593,0.391388728447996,1.55005673959765,-0.330868891548784,0.830159932162046,-1.6029099253268,0.744325808062215,-1.56106025029111,-0.569148407979975,2.97333612156456e-09
0.821851529849733,-0.642125326100068,-0.394428372619156,-1.28175570239199,-1.27336473574972,-0.403194910326137,1.05938315343135,0.787208141134116,1.22933590710293,-0.289326799127835,2.42708465839917e-09
0.0983148527648442,-0.330927630015902,0.0977867346426863,-0.173655181613439,-1.66974149265666,0.588663879087436,-0.441975566392919,1.20745500523875,1.57066877039272,-0.22811582219143,3.05684411312265e-09
-0.986990162862489,0.664904997453429,0.0891513818837064,-0.613377610493818,0.867069751547736,-0.00645139456070755,0.579297516278242,0.615678808846512,-0.161595510802969,-0.953903120151667,2.34838406757892e-09
-0.237612890167425,1.29619175236702,0.0546099708477879,-1.65112254265151,-1.24693961862259,1.52014865523236,0.50073804838046,-1.02242631450011,-1.21119406541907,0.18287216581015,1.85569186478426e-09
-0.151477571466844,0.318141850388215,0.84042707191494,0.512311807439951,0.928728358177704,0.743911341778257,-0.389602587794398,0.710019941604694,-0.750394699977857,-0.385515477170759,3.6440024683353e-09
1.07164395408142,-1.08669346336316,1.06494624364841,-0.657349853381855,-0.15470144403459,0.442041275434995,0.195229006555754,0.401267143487007,-0.0421290086515421,1.60821348590074,4.41907766047553e-09
-0.668289483670335,0.958319968047071,-0.126732437090786,0.969623133475545,-1.02673030922985,1.39940062869505,1.60929942871582,0.795784607748496,-0.537061660421738,-0.988880821258184,4.22019115205123e-09
0.40840200008694,-0.135317649620141,-0.610312191593648,-0.727705442002716,-0.198743305913138,-1.30018025031754,-0.153924184101053,-0.190509052905228,-0.972261061116221,0.0866834877672266,1.07134976430215e-09
0.0638607252846114,-0.802169855514782,-0.627582897111608,0.222095004378902,1.5629311692288,-1.34330454550944,0.884806558102948,1.21603147185313,0.811203149572934,1.45955825619804,5.31972643239697e-09
0.985508635380839,-0.206448551582236,-0.981632360229776,-1.04430559079659,0.541159973646477,0.450666134473374,0.230144325621435,0.649984675304033,-0.886927845293773,-1.64471271700539,1.69899760327944e-09
-0.306521145127891,-0.32203626727064,0.417294786724935,1.2686343851142,-1.58165776889956,1.58914752753939,-1.2974008835021,-1.39979084553284,0.23093728198029,-0.166904845255025,1.9459003704211e-09
1.43341229262387,0.398164115095573,-0.247627375716501,-0.261599667389515,-0.850562861715657,-0.739564412822914,-0.407060247327239,-0.482108917794155,0.427203678371919,1.59072463534748,2.91943307141226e-09
-0.590767696839812,0.522643193529239,-0.998903065747735,-0.718910993425108,-0.718437276080011,-0.748189271861293,0.247601985154275,1.35325493768321,0.939202973306605,0.217849866916667,2.27131157813192e-09
-0.69413007928051,-0.828843943750568,-0.938455596434877,0.872884199121862,0.77017765541493,0.95090795869935,0.334890282818476,-1.21968504663085,0.154137387740087,1.40709170453826,2.9356943491244e-09
1.48509348384421,-1.48680478689995,-0.731207130219364,-0.622172059071425,0.303333919502315,-0.730939553784535,0.649128154409603,-0.113320853375806,0.461336964700899,0.72502653296117,2.4594139869629e-09
-0.539086505619462,-0.277579453544331,0.477742256037793,1.62041232821851,-0.15470144403459,1.39077576965667,1.49582464175236,0.838666940820397,0.725869933750486,-0.630359384916381,7.04336673450795e-09
0.106928384634903,-1.06001937512738,-1.45657676197366,-1.09707228226223,-1.62569963077811,1.5028989371556,-0.424517906860079,-1.04815571434325,0.990402902800074,0.707537682407911,1.46004618240275e-09
-1.50380207506598,0.673796360198691,0.201410967750443,0.758556367612963,-0.709628903704301,-0.791313567053188,1.28633272735828,1.01877273972238,-0.417595158270312,1.47704710675129,3.79745965808385e-09
1.33004991018317,-0.562103061392711,1.34127753193576,-0.287983013122337,-1.18528101199262,-0.0495756897526019,-1.69892705275742,-1.48555551167664,0.384537070460696,-0.822736741002227,1.4440429066512e-09
-0.676903015540394,-0.69547350257164,-1.5256595840455,1.53246784244243,-0.119467954531751,1.59777238657777,0.125398368424392,-0.68794411653928,0.521070215776612,-0.0444828913822137,2.62947664263344e-09
-0.478791782529055,0.736035899415524,-0.144003142608745,-1.63353364549629,-1.45834055563963,1.55464809138587,-0.95697652261171,-0.747979382839941,1.04160283229354,-1.39986880925976,1.42498110618704e-09
0.40840200008694,-0.562103061392711,0.253223084304321,-0.886005516399652,-1.48476567276676,-0.687815258592641,0.823704749738006,1.11311387248056,0.691736647421507,1.62570233645399,3.44745019329152e-09
1.49370701571427,-0.0552953849127838,-1.11116265161447,-1.14983897372788,0.523543228895057,-0.748189271861293,1.6442147477815,-1.42552024537598,1.16106933444497,-0.254349098021318,2.76970954767713e-09
-0.892241312291849,-1.41567388493785,-0.0490142622599685,0.30124504157737,1.04323719906193,-0.153073998213149,-0.660196310553424,1.36183140429759,1.54506880564598,1.69565773866703,5.00318794529947e-09
-1.20232845961394,0.327033213133477,-0.964361654711816,-1.08827783368463,-0.225168423040267,-0.558442373016957,1.32997687619038,0.0667849455261786,-1.01492766902744,0.655071130748135,1.44515403045943e-09
-1.09896607717325,-0.873300757476877,1.53989064539229,-0.789266582045969,-1.55523265177243,0.657662751394468,-0.695111629619104,0.229737811199403,0.563736823687836,0.733770958237799,2.05436300814725e-09
-1.33153143766482,1.57182399747014,0.434565492242894,-1.50161691683218,-1.26455636337401,0.536914724857163,0.186500176789334,1.010196273108,-1.56106025029111,-0.595381683809863,1.64232152216522e-09
1.58845586628491,-1.0778021006179,0.693626075012285,-1.35211129101285,0.682093931657832,-1.42955313589323,0.980823685533569,1.14741973893808,-1.20266074383683,-1.04134737291796,2.26150681793646e-09
0.554832041877929,0.753818624906048,1.31537147365882,0.73217302188014,-0.0578093479017829,-1.4381779949316,-1.23629907513715,-1.44267317860474,0.580803466852325,-0.376771051894129,2.14991659286494e-09
-0.0136610615459123,1.13614722295231,-0.195815259162623,0.195711658646079,1.65982326536161,-0.00645139456070755,-1.12282428817369,1.0959609392518,-0.409061836688067,-1.70592369394179,2.87532850406921e-09
-0.194545230817135,-0.962214384929496,-0.834831363327121,1.63800122537372,-1.0707721711084,-0.153073998213149,0.631670494876763,0.444149476558908,-0.434661801434801,-0.0794605924887312,1.97205931655293e-09
-0.340975272608124,-0.384275806487474,1.28946541538188,0.125356070025218,-0.330868891548784,-1.71417348415973,0.736416452073805,-0.250544319205889,0.461336964700899,0.436460498832401,2.37165255046795e-09
-1.37459909701511,-0.597668512373759,-0.679395013665486,0.195711658646079,0.77017765541493,0.157420927168491,0.186500176789334,-0.936661648356306,1.39146901716558,1.40709170453826,2.85817190735605e-09
-1.28846377831453,1.60738944845119,1.04767553813045,1.62041232821851,-0.507036339062978,-1.36917912262457,0.247601985154275,-0.653638250081759,1.56213544881047,-1.74090139504831,3.14676873788872e-09
-0.539086505619462,1.26951766413124,-1.4824828202506,1.13671765645009,0.285717174750895,-0.782688708014808,-0.773671097516886,-0.902355781898785,-0.707728092066633,-1.51354633785595,1.11322786808238e-09
1.04580335847125,-1.54015296337152,0.322305906376158,-0.630966507649033,-1.36144845950682,-0.860312439360219,-1.55053694672828,0.718596408219074,-1.27092731649479,0.707537682407911,1.11281100804375e-09
-0.246226422037484,0.460403654312406,0.469106903278813,-0.683733199114678,-1.48476567276676,-0.135824280136391,1.07684081296419,0.00674967922551688,-1.51839364237988,-0.472959729937052,1.45159955340795e-09
-1.40043969262528,0.335924575878739,-0.765748541255283,-0.938772207865297,-0.577503318068656,0.183295504283628,1.425994003621,-0.344885451964071,-0.545594982003983,-0.254349098021318,1.37770498814065e-09
-1.1506472683936,1.091690409226,0.503648314314732,1.7259457111498,-0.947454957848463,-0.00645139456070755,0.52692453767972,-0.113320853375806,-1.52692696396213,-1.37363553342988,1.95415282200363e-09
1.01134923099101,0.0958577817566682,-1.01617377126569,0.705789676147318,0.285717174750895,0.40754183928148,-0.284856630597356,-1.21110858001647,1.65600198621516,1.49453595730455,4.91785401646253e-09
-1.63300505311685,-0.330927630015902,0.54682507810963,-1.31693349670242,0.585201835525026,1.27865260215775,-1.02680716074307,0.95873747342172,-1.20266074383683,-1.07632507402448,1.44174703640685e-09
1.61429646189509,0.255902311171382,-0.964361654711816,0.222095004378902,-0.392527498178752,0.252294376590659,1.05065432366493,-1.60562604427796,1.6816019509619,-1.44359093564291,3.1788420485798e-09
-1.35737203327499,1.2784090268765,-0.532594016762831,-0.762883236313146,0.16239996149096,-0.187573434366664,-1.44579098953124,0.375537743643866,-0.690661448902144,-0.534170706873458,1.17054855688889e-09
0.813237997979675,-0.490972159430616,-1.38749393990182,0.0813838271371805,0.400226015635122,0.571414161010679,-1.45451981929766,-1.34833204584656,-0.903994488458263,0.139150039427003,1.20498038243146e-09
1.64013705750526,0.798275438632357,0.2618584370633,-1.01792224506377,1.14012929519474,1.10615542139017,-0.49434854499144,-0.00182678738886315,0.367470427296206,-1.71466811921842,3.96477939760221e-09
-0.607994760579928,1.6518462621775,-1.34431717610692,-1.58076695403065,1.43080558359316,0.976782535814487,0.727687622307385,1.6620077358009,-1.51839364237988,-1.29493570594021,3.12992600298249e-09
1.77795356742619,1.42067083080069,0.425930139483915,-1.32572794528003,0.884686496299156,-0.541192654940199,-1.40214684069914,0.487031809630809,-0.281062012954395,-1.37363553342988,2.70622220613528e-09
1.53677467506456,0.0602923307756206,0.0891513818837064,-0.0769162472597559,-1.7049749821595,1.34765147446478,-0.817315246348987,-0.825167582369363,-1.3306605675705,-1.41735765981302,1.45441351793271e-09
-0.444337655048822,-1.62017522807888,1.24628865158699,-0.92997775928769,-0.15470144403459,0.545539583895542,-1.52435045742902,-0.490685384408535,0.597870110016815,0.961126015430162,1.83214433384975e-09
0.916600380420374,-0.304253541780116,1.29810076814086,1.47090670239918,0.717327421160671,-1.62792489377594,0.177771347022914,-0.216238452748368,1.3573357308366,0.0429613613840799,5.41425361818315e-09
-1.06451194969301,-1.17560709081578,1.15129977123821,-0.27918856454473,1.12251255044332,-1.17943222378024,0.954637196234309,0.109667278598079,1.44266894665905,1.02233699236657,4.07824927403842e-09
-0.461564718788939,1.35843129158386,0.728167486048204,0.776145264768179,0.814219517293478,0.122921491014976,0.0119235814609302,0.907278673735439,1.1866692991917,-0.516681856320199,6.4039517457328e-09
0.778783870499442,0.824949526868143,1.19447653503311,-1.14104452515027,0.717327421160671,-0.135824280136391,-1.25375673467,-0.250544319205889,0.853869757484157,0.768748659344317,3.91417192350799e-09
1.23530105961253,0.9049717915755,1.31537147365882,-0.156066284458224,-0.894604723594205,-0.135824280136391,0.0817542195922913,1.19887853862437,-0.28959533453664,0.296549694406331,4.92382870052354e-09
-0.883627780421791,0.567100007255548,-1.32704647058896,1.55885118817525,-1.17647263961692,1.31315203831126,-0.267398971064516,0.735749341447835,0.674670004257018,0.00798366027756248,3.34275523698309e-09
1.28698225083288,0.611556820981858,-0.238992022957522,-1.13225007657266,1.15774603994616,1.58914752753939,0.369805601884157,0.804361074362876,-0.972261061116221,0.471438199938918,5.73111140517758e-09
-0.659675951800277,0.540425919019763,-1.10252729885549,-0.156066284458224,-0.709628903704301,-0.963810747820765,0.430907410249099,-0.0532855870751444,1.57066877039272,-1.12879162568425,1.62756543883992e-09
-1.44350735197557,-0.277579453544331,-0.204450611921603,-0.886005516399652,0.294525547126605,-1.72279834319811,-1.14028194770653,1.43044313721263,-1.21972738700132,-0.831481166278856,8.17494327431684e-10
1.18361986839218,1.2072781249144,-0.161273848126704,0.274861695844547,0.972770220056252,0.0970469138998393,1.2077732594605,-1.45124964521912,0.452803643118654,1.24969204955893,6.70418810409887e-09
0.382561404476765,-0.748821679043211,1.34127753193576,-1.41367243105611,-0.0401926031503634,0.476540711588511,-0.852230565414668,-1.07388511418639,-1.45012706972193,-0.892692143215261,1.0901008969196e-09
